degree,major,honour,id_year,graduated
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2011,2017
ماجستير,الإدارة الهندسية,-1,2008,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2013,2017
بكالوريوس,الهندسة الكهربائية,-1,2012,2017
ماجستير,الهندسة الميكانيكية,-1,2010,2017
ماجستير,الطاقة المستدامة,-1,2001,2017
ماجستير,إدارة أعمال,-1,2007,2017
دكتوراه,الهندسة الكهربائية,-1,2014,2017
بكالوريوس,الهندسة الكهربائية,1,2013,2017
ماجستير,إدارة أعمال,-1,2007,2017
بكالوريوس,علوم الحاسب الآلي,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,نظم المعلومات الإدارية,-1,2009,2017
ماجستير,الهندسة الكهربائية,-1,2015,2017
بكالوريوس,علوم الحاسب الآلي,-1,2012,2017
ماجستير,الإدارة الهندسية,-1,2008,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2012,2017
بكالوريوس,الهندسة الصناعية والنظم,2,2013,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2012,2017
بكالوريوس,المالية,3,2012,2017
ماجستير,هندسة وإدارة التشييد,-1,2007,2017
بكالوريوس,التسويق,3,2012,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2012,2017
بكالوريوس,علوم الحاسب الآلي,2,2013,2017
بكالوريوس,هندسة البترول,-1,2014,2017
بكالوريوس,الهندسة الكهربائية,-1,2010,2017
بكالوريوس,هندسة الحاسب الآلي,3,2012,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكهربائية,3,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2010,2017
بكالوريوس,الجيولوجيا,2,2014,2017
بكالوريوس,هندسة البترول,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
ماجستير,الإدارة الهندسية,-1,2007,2017
بكالوريوس,العلوم الاكتوارية والرياضيات المالية,-1,2009,2017
بكالوريوس,العمارة,3,2012,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
ماجستير,علوم وهندسة المواد,-1,2012,2017
ماجستير,الإدارة الهندسية,-1,2009,2017
ماجستير,الإدارة الهندسية,-1,2006,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2010,2017
بكالوريوس,هندسة الطيران والفضاء التطبيقية,2,2013,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2012,2017
بكالوريوس,هندسة البترول,-1,2013,2017
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2011,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2010,2017
بكالوريوس,هندسة البرمجيات,3,2012,2017
بكالوريوس,هندسة البرمجيات,3,2013,2017
بكالوريوس,الهندسة الكيميائية,-1,2012,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2013,2017
بكالوريوس,الهندسة الكيميائية,3,2013,2017
بكالوريوس,هندسة نظم التحكم والقياس,-1,2012,2017
بكالوريوس,هندسة البترول,3,2012,2017
ماجستير,هندسة وإدارة التشييد,-1,2016,2017
بكالوريوس,الهندسة المدنية,-1,2012,2017
بكالوريوس,الهندسة الصناعية والنظم,3,2012,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2011,2017
بكالوريوس,الادارة,-1,2011,2017
بكالوريوس,هندسة نظم التحكم والقياس,3,2012,2017
بكالوريوس,الهندسة الصناعية والنظم,3,2013,2017
بكالوريوس,الفيزياء,2,2012,2017
ماجستير,الإدارة الهندسية,-1,2006,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2010,2017
ماجستير,هندسة الإتصالات,-1,2010,2017
بكالوريوس,هندسة البترول,2,2014,2017
بكالوريوس,المالية,-1,2012,2017
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,2016,2017
بكالوريوس,الهندسة المدنية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2013,2017
ماجستير,الإدارة الهندسية,-1,2007,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2011,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,المالية,-1,2011,2017
بكالوريوس,هندسة البرمجيات,1,2013,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2012,2017
ماجستير,الهندسة الكهربائية,-1,2008,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2011,2017
بكالوريوس,المحاسبة,-1,2012,2017
بكالوريوس,التسويق,3,2012,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2010,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,المحاسبة,-1,2012,2017
بكالوريوس,الهندسة الكيميائية,-1,2013,2017
بكالوريوس,هندسة البرمجيات,2,2013,2017
بكالوريوس,الهندسة الكيميائية,3,2013,2017
بكالوريوس,الادارة,2,2013,2017
بكالوريوس,هندسة البترول,2,2014,2017
بكالوريوس,المالية,2,2013,2017
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,هندسة البترول,2,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,هندسة البرمجيات,-1,2011,2017
بكالوريوس,الهندسة الميكانيكية,3,2013,2017
بكالوريوس,العمارة,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,الهندسة الميكانيكية,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2017
ماجستير,الهندسة الكهربائية,-1,2010,2017
بكالوريوس,الجيوفيزياء,-1,2012,2017
ماجستير,الهندسة الكهربائية,-1,2014,2017
ماجستير,الإدارة الهندسية,-1,2014,2017
بكالوريوس,التسويق,3,2013,2017
ماجستير,الطاقة المستدامة,-1,2009,2017
ماجستير,إدارة أعمال,-1,1996,2017
ماجستير,هندسة وإدارة التشييد,-1,2010,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2012,2017
بكالوريوس,هندسة البرمجيات,2,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2011,2017
بكالوريوس,هندسة البترول,2,2013,2017
بكالوريوس,الهندسة الكيميائية,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2013,2017
بكالوريوس,هندسة البترول,1,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2012,2017
بكالوريوس,علوم الحاسب الآلي,2,2013,2017
ماجستير,الإدارة الهندسية,-1,2005,2017
ماجستير,إدارة أعمال,-1,1998,2017
ماجستير,الهندسة الكيميائية,-1,2010,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
ماجستير,إدارة أعمال,-1,2007,2017
بكالوريوس,الهندسة المدنية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,1,2013,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
بكالوريوس,الجيوفيزياء,-1,2014,2017
ماجستير,إدارة أعمال,-1,2010,2017
دكتوراه,الهندسة الميكانيكية,-1,2010,2017
بكالوريوس,الهندسة الميكانيكية,1,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2012,2017
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2009,2017
دكتوراه,الفيزياء,-1,2007,2017
بكالوريوس,العمارة,-1,2010,2017
ماجستير,هندسة البترول,-1,2014,2017
ماجستير,الإدارة الهندسية,-1,2008,2017
ماجستير,الإدارة الهندسية,-1,2004,2017
ماجستير,الجيوفيزياء,-1,2014,2017
ماجستير,الهندسة المعمارية,-1,2013,2017
ماجستير,علوم وهندسة المواد,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,العلوم الاكتوارية والرياضيات المالية,3,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2012,2017
بكالوريوس,الهندسة المدنية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
ماجستير,إدارة أعمال,-1,2006,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكيميائية,-1,2013,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,2,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكهربائية,2,2013,2017
بكالوريوس,الهندسة الكيميائية,3,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2010,2017
بكالوريوس,المحاسبة,3,2013,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,3,2012,2017
بكالوريوس,علوم الحاسب الآلي,2,2013,2017
بكالوريوس,هندسة البترول,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,هندسة الحاسب الآلي,2,2013,2017
بكالوريوس,الهندسة المدنية,3,2012,2017
بكالوريوس,الهندسة الميكانيكية,-1,2012,2017
ماجستير,الهندسة الميكانيكية,-1,2014,2017
ماجستير,تخطيط المدن والأقاليم,-1,2014,2017
بكالوريوس,الهندسة الصناعية والنظم,2,2013,2017
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,2001,2017
بكالوريوس,الهندسة الكهربائية,2,2013,2017
بكالوريوس,هندسة البترول,-1,2011,2017
